Filename,Filename Number,Author,Date,Month,Year,Author Color
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,Matthew Rollings,2017-03-29T11:18:37Z,03,2017,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeerNative.java,0,Matthew Rollings,2017-03-29T11:18:37Z,03,2017,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,Matthew Rollings,2017-03-24T16:11:58Z,03,2017,0
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,2,Scott Alexander-Bown,2017-03-24T14:16:12Z,03,2017,1
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,4,Scott Alexander-Bown,2017-03-24T14:16:12Z,03,2017,1
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,Scott Alexander-Bown,2017-03-24T14:16:12Z,03,2017,1
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,2,Matthew Rollings,2017-03-24T13:41:16Z,03,2017,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,Matthew Rollings,2017-03-24T13:31:19Z,03,2017,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,4,Matthew Rollings,2017-03-24T13:30:47Z,03,2017,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,Matthew Rollings,2017-03-13T22:05:11Z,03,2017,0
app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,1,Matthew Rollings,2017-02-15T12:53:36Z,02,2017,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,Matthew Rollings,2017-02-15T12:53:36Z,02,2017,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,8,Matthew Rollings,2017-02-15T12:53:36Z,02,2017,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,leocadiotine,2016-09-14T21:25:21Z,09,2016,14
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,2,Scott Alexander-Bown,2016-07-01T20:13:52Z,07,2016,1
app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,1,Scott Alexander-Bown,2016-07-01T20:13:06Z,07,2016,1
app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,1,Scott Alexander-Bown,2016-07-01T14:25:44Z,07,2016,1
app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,1,Andy Barber,2016-07-01T14:40:45Z,07,2016,15
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,2,Andy Barber,2016-07-01T14:40:45Z,07,2016,15
app/src/main/java/com/scottyab/rootbeer/sample/TextViewFont.java,3,Andy Barber,2016-07-01T14:40:45Z,07,2016,15
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,Scott Alexander-Bown,2016-05-17T15:20:15Z,05,2016,1
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,Matthew Rollings,2016-04-18T16:36:03Z,04,2016,0
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,2,Scott Alexander-Bown,2016-04-01T15:04:36Z,04,2016,1
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,2,Mohammed Ezzat,2016-03-16T14:14:44Z,03,2016,16
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,4,Scott Alexander-Bown,2016-03-16T14:05:46Z,03,2016,1
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,Scott Alexander-Bown,2016-03-16T14:05:46Z,03,2016,1
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,8,Scott Alexander-Bown,2016-03-16T14:05:46Z,03,2016,1
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/Utils.java,5,Scott Alexander-Bown,2016-03-16T14:05:46Z,03,2016,1
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,4,Mohammed Ezzat,2016-03-15T13:13:43Z,03,2016,16
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,Mohammed Ezzat,2016-03-15T13:13:43Z,03,2016,16
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,8,Mohammed Ezzat,2016-03-15T13:13:43Z,03,2016,16
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/Utils.java,5,Mohammed Ezzat,2016-03-15T13:13:43Z,03,2016,16
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,Scott Alexander-Bown,2015-12-30T16:22:10Z,12,2015,1
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,Matthew Rollings,2015-12-22T10:17:02Z,12,2015,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,Matthew Rollings,2015-12-22T10:11:09Z,12,2015,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,Scott Alexander-Bown,2015-12-22T09:06:26Z,12,2015,1
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,Matthew Rollings,2015-12-21T20:44:58Z,12,2015,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,Matthew Rollings,2015-12-21T20:43:55Z,12,2015,0
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,2,Scott Alexander-Bown,2015-09-16T12:14:10Z,09,2015,1
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,4,Scott Alexander-Bown,2015-09-16T12:13:36Z,09,2015,1
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,4,Matthew Rollings,2015-06-30T15:06:34Z,06,2015,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,4,Scott Alexander-Bown,2015-06-30T14:59:48Z,06,2015,1
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,Scott Alexander-Bown,2015-06-30T14:45:20Z,06,2015,1
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeerNative.java,0,Scott Alexander-Bown,2015-06-30T14:45:20Z,06,2015,1
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,2,Scott Alexander-Bown,2015-06-30T14:45:12Z,06,2015,1
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,Scott Alexander-Bown,2015-06-30T14:45:12Z,06,2015,1
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,Matthew Rollings,2015-06-30T14:36:54Z,06,2015,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeerNative.java,0,Matthew Rollings,2015-06-30T14:36:54Z,06,2015,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,4,Scott Alexander-Bown,2015-06-30T14:14:20Z,06,2015,1
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,Scott Alexander-Bown,2015-06-30T14:14:20Z,06,2015,1
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeerNative.java,0,Scott Alexander-Bown,2015-06-30T14:14:20Z,06,2015,1
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,2,Scott Alexander-Bown,2015-06-30T14:14:08Z,06,2015,1
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,Scott Alexander-Bown,2015-06-30T14:14:08Z,06,2015,1
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/Utils.java,5,Scott Alexander-Bown,2015-06-30T14:14:08Z,06,2015,1
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,Matthew Rollings,2015-06-30T14:14:02Z,06,2015,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeerNative.java,0,Matthew Rollings,2015-06-30T14:14:02Z,06,2015,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,4,Matthew Rollings,2015-06-30T13:40:46Z,06,2015,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,4,Scott Alexander-Bown,2015-06-29T13:06:59Z,06,2015,1
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,Scott Alexander-Bown,2015-06-29T13:06:59Z,06,2015,1
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,2,Scott Alexander-Bown,2015-06-29T13:06:14Z,06,2015,1
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,8,Scott Alexander-Bown,2015-06-26T18:48:49Z,06,2015,1
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeerNative.java,0,Matthew Rollings,2015-06-26T15:57:05Z,06,2015,0
app/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,9,Scott Alexander-Bown,2015-06-26T15:50:40Z,06,2015,1
